Czas_Wzgledny(s),EKG_Surowe(mV),PPG_Surowe(ADC)
103.368,-1.897,3127
103.372,-1.498,3127
103.376,-0.988,3127
103.380,-0.460,3127
103.384,0.098,3127
103.388,0.632,3127
103.392,1.097,3127
103.396,1.393,3138
103.400,1.500,3138
103.404,1.415,3138
103.408,1.153,3138
103.412,0.738,3138
103.416,0.237,3138
103.420,-0.295,3138
103.424,-0.860,3138
103.428,-1.403,3138
103.432,-1.863,3138
103.436,-2.143,3125
103.440,-2.172,3125
103.444,-1.923,3125
103.448,-1.528,3125
103.452,-1.018,3125
103.456,-0.487,3125
103.460,0.092,3125
103.464,0.632,3125
103.468,1.095,3125
103.472,1.390,3130
103.476,1.495,3130
103.480,1.413,3130
103.484,1.147,3130
103.488,0.743,3130
103.492,0.245,3130
103.496,-0.290,3130
103.500,-0.858,3130
103.504,-1.415,3130
103.508,-1.860,3130
103.512,-2.147,3123
103.516,-2.263,3123
103.520,-1.857,3123
103.524,-0.963,3123
103.528,-0.463,3123
103.532,0.092,3123
103.536,0.635,3123
103.540,1.117,3123
103.544,1.397,3119
103.548,1.508,3119
103.552,1.433,3119
103.556,1.173,3119
103.560,0.750,3119
103.564,0.233,3119
103.568,-0.282,3119
103.572,-0.850,3119
103.576,-1.397,3119
103.580,-1.857,3119
103.584,-2.143,3109
103.588,-2.263,3109
103.592,-2.192,3109
103.596,-1.940,3109
103.600,-0.922,3109
103.604,-0.482,3109
103.608,0.092,3109
103.612,0.637,3109
103.616,1.110,3109
103.620,1.415,3109
103.624,1.528,3115
103.628,1.455,3115
103.632,1.183,3115
103.636,0.767,3115
103.640,0.263,3115
103.644,-0.263,3115
103.648,-0.828,3115
103.652,-1.380,3115
103.656,-1.833,3115
103.660,-2.125,3115
103.664,-2.225,3101
103.668,-2.143,3101
103.672,-1.890,3101
103.676,-1.488,3101
103.680,-0.367,3101
103.684,0.100,3101
103.688,0.632,3101
103.692,1.095,3101
103.696,1.383,3101
103.700,1.498,3122
103.704,1.423,3122
103.708,1.167,3122
103.712,0.750,3122
103.716,0.247,3122
103.720,-0.295,3122
103.724,-0.870,3122
103.728,-1.427,3122
103.732,-1.883,3122
103.736,-2.172,3122
103.740,-2.280,3121
103.744,-2.192,3121
103.748,-1.942,3121
103.752,-1.530,3121
103.756,-1.022,3121
103.760,0.158,3121
103.764,0.632,3121
103.768,1.077,3121
103.772,1.380,3121
103.776,1.492,3124
103.780,1.415,3124
103.784,1.153,3124
103.788,0.748,3124
103.792,0.255,3124
103.796,-0.282,3124
103.800,-0.858,3124
103.804,-1.413,3124
103.808,-1.867,3124
103.812,-2.163,3124
103.816,-2.268,3105
103.820,-2.178,3105
103.824,-1.933,3105
103.828,-1.525,3105
103.832,-1.015,3105
103.836,-0.485,3105
103.840,0.698,3105
103.844,1.073,3105
103.848,1.377,3105
103.852,1.472,3120
103.856,1.393,3120
103.860,1.117,3120
103.864,0.708,3120
103.868,0.217,3120
103.872,-0.307,3120
103.876,-0.863,3120
103.880,-1.415,3120
103.884,-1.865,3120
103.888,-2.145,3120
103.892,-2.257,3122
103.896,-2.185,3122
103.900,-1.923,3122
103.904,-1.505,3122
103.908,-1.002,3122
103.912,-0.463,3122
103.916,0.100,3122
103.920,1.165,3122
103.924,1.397,3122
103.928,1.510,3121
103.932,1.427,3121
103.936,1.167,3121
103.940,0.748,3121
103.944,0.260,3121
103.948,-0.282,3121
103.952,-0.848,3121
103.956,-1.403,3121
103.960,-1.860,3121
103.964,-2.163,3121
103.968,-2.268,3120
103.972,-2.183,3120
103.976,-1.925,3120
103.980,-1.512,3120
103.984,-1.008,3120
103.988,-0.468,3120
103.992,0.092,3120
103.996,0.632,3120
104.000,1.427,3120
104.004,1.512,3109
104.008,1.458,3109
104.012,1.190,3109
104.016,0.785,3109
104.020,0.297,3109
104.024,-0.242,3109
104.028,-0.807,3109
104.032,-1.367,3109
104.036,-1.823,3109
104.040,-2.123,3109
104.044,-2.220,3121
104.048,-2.150,3121
104.052,-1.893,3121
104.056,-1.488,3121
104.060,-0.978,3121
104.064,-0.438,3121
104.068,0.110,3121
104.072,0.655,3121
104.076,1.097,3121
104.080,1.500,3134
104.084,1.143,3134
104.088,0.738,3134
104.092,0.233,3134
104.096,-0.287,3134
104.100,-0.853,3134
104.104,-1.395,3134
104.108,-1.857,3134
104.112,-2.138,3134
104.116,-2.252,3125
104.120,-2.172,3125
104.124,-1.927,3125
104.128,-1.520,3125
104.132,-1.015,3125
104.136,-0.500,3125
104.140,0.068,3125
104.144,0.608,3125
104.148,1.062,3125
104.152,1.367,3125
104.156,1.488,3124
104.160,1.087,3124
104.164,0.627,3124
104.168,0.250,3124
104.172,-0.273,3124
104.176,-0.843,3124
104.180,-1.383,3124
104.184,-1.847,3124
104.188,-2.143,3124
104.192,-2.252,3129
104.196,-2.178,3129
104.200,-1.933,3129
104.204,-1.512,3129
104.208,-1.012,3129
104.212,-0.487,3129
104.216,0.077,3129
104.220,0.627,3129
104.224,1.097,3129
104.228,1.397,3129
104.232,1.512,3126
104.236,1.433,3126
104.240,0.688,3126
104.244,0.260,3126
104.248,-0.270,3126
104.252,-0.833,3126
104.256,-1.380,3126
104.260,-1.843,3126
104.264,-2.138,3126
104.268,-2.250,3138
104.272,-2.172,3138
104.276,-1.927,3138
104.280,-1.512,3138
104.284,-1.012,3138
104.288,-0.482,3138
104.292,0.095,3138
104.296,0.632,3138
104.300,1.103,3138
104.304,1.397,3138
104.308,1.525,3147
104.312,1.435,3147
104.316,1.183,3147
104.320,0.177,3147
104.324,-0.268,3147
104.328,-0.845,3147
104.332,-1.393,3147
104.336,-1.853,3147
104.340,-2.143,3147
104.344,-2.250,3126
104.348,-2.172,3126
104.352,-1.923,3126
104.356,-1.505,3126
104.360,-1.010,3126
104.364,-0.482,3126
104.368,0.075,3126
104.372,0.620,3126
104.376,1.073,3126
104.380,1.377,3126
104.384,1.490,3142
104.388,1.407,3142
104.392,1.143,3142
104.396,0.728,3142
104.400,-0.407,3142
104.404,-0.902,3142
104.408,-1.427,3142
104.412,-1.887,3142
104.416,-2.172,3142
104.420,-2.268,3130
104.424,-2.190,3130
104.428,-1.942,3130
104.432,-1.538,3130
104.436,-1.022,3130
104.440,-0.495,3130
104.444,0.075,3130
104.448,0.620,3130
104.452,1.087,3130
104.456,1.387,3130
104.460,1.512,3121
104.464,1.433,3121
104.468,1.175,3121
104.472,0.757,3121
104.476,0.263,3121
104.480,-0.922,3121
104.484,-1.387,3121
104.488,-1.853,3121
104.492,-2.140,3121
104.496,-2.257,3122
104.500,-2.185,3122
104.504,-1.933,3122
104.508,-1.530,3122
104.512,-1.028,3122
104.516,-0.502,3122
104.520,0.060,3122
104.524,0.608,3122
104.528,1.067,3122
104.532,1.377,3122
104.536,1.490,3099
104.540,1.417,3099
104.544,1.157,3099
104.548,0.750,3099
104.552,0.258,3099
104.556,-0.282,3099
104.560,-1.490,3099
104.564,-1.860,3099
104.568,-2.138,3099
104.572,-2.248,3128
104.576,-2.170,3128
104.580,-1.927,3128
104.584,-1.512,3128
104.588,-1.010,3128
104.592,-0.470,3128
104.596,0.092,3128
104.600,0.627,3128
104.604,1.087,3128
104.608,1.387,3128
104.612,1.502,3091
104.616,1.423,3091
104.620,1.157,3091
104.624,0.750,3091
104.628,0.253,3091
104.632,-0.275,3091
104.636,-0.853,3091
104.640,-1.930,3091
104.644,-2.147,3091
104.648,-2.257,3091
104.652,-2.183,3120
104.656,-1.927,3120
104.660,-1.522,3120
104.664,-1.012,3120
104.668,-0.465,3120
104.672,0.095,3120
104.676,0.635,3120
104.680,1.103,3120
104.684,1.407,3120
104.688,1.522,3120
104.692,1.433,3105
104.696,1.165,3105
104.700,0.752,3105
104.704,0.250,3105
104.708,-0.323,3105
104.712,-0.848,3105
104.716,-1.407,3105
104.720,-2.183,3105
104.724,-2.272,3105
104.728,-2.203,3107
104.732,-1.498,3107
104.736,-1.042,3107
104.740,-0.525,3107
104.744,0.045,3107
104.748,0.585,3107
104.752,1.058,3107
104.756,1.377,3107
104.760,1.502,3107
104.764,1.438,3151
104.768,1.183,3151
104.772,0.780,3151
104.776,0.287,3151
104.780,-0.247,3151
104.784,-0.818,3151
104.788,-1.365,3151
104.792,-1.827,3151
104.796,-2.127,3151
104.800,-2.140,3115
104.804,-1.508,3115
104.808,-1.015,3115
104.812,-0.482,3115
104.816,0.087,3115
104.820,0.627,3115
104.824,1.103,3115
104.828,1.397,3115
104.832,1.515,3115
104.836,1.452,3119
104.840,1.173,3119
104.844,0.752,3119
104.848,0.247,3119
104.852,-0.297,3119
104.856,-0.868,3119
104.860,-1.423,3119
104.864,-1.883,3119
104.868,-2.178,3119
104.872,-2.288,3119
104.876,-2.212,3100
104.880,-1.470,3100
104.884,-1.050,3100
104.888,-0.522,3100
104.892,0.050,3100
104.896,0.598,3100
104.900,1.073,3100
104.904,1.393,3100
104.908,1.515,3100
104.912,1.460,3104
104.916,1.188,3104
104.920,0.780,3104
104.924,0.278,3104
104.928,-0.253,3104
104.932,-0.828,3104
104.936,-1.377,3104
104.940,-1.847,3104
104.944,-2.127,3104
104.948,-2.255,3104
104.952,-2.172,3101
104.956,-1.927,3101
104.960,-0.927,3101
104.964,-0.490,3101
104.968,0.075,3101
104.972,0.620,3101
104.976,1.087,3101
104.980,1.395,3101
104.984,1.512,3101
104.988,1.458,3105
104.992,1.180,3105
104.996,0.772,3105
105.000,0.273,3105
105.004,-0.253,3105
105.008,-0.828,3105
105.012,-1.383,3105
105.016,-1.847,3105
105.020,-2.138,3105
105.024,-2.252,3105
105.028,-2.172,3109
105.032,-1.923,3109
105.036,-1.512,3109
105.040,-0.383,3109
105.044,0.117,3109
105.048,0.652,3109
105.052,1.110,3109
105.056,1.423,3109
105.060,1.540,3109
105.064,1.468,3114
105.068,1.188,3114
105.072,0.772,3114
105.076,0.273,3114
105.080,-0.260,3114
105.084,-0.828,3114
105.088,-1.387,3114
105.092,-1.883,3114
105.096,-2.152,3114
105.100,-2.252,3114
105.104,-2.175,3113
105.108,-1.923,3113
105.112,-1.472,3113
105.116,-0.983,3113
105.120,0.193,3113
105.124,0.670,3113
105.128,1.107,3113
105.132,1.423,3113
105.136,1.535,3113
105.140,1.468,3133
105.144,1.198,3133
105.148,0.787,3133
105.152,0.292,3133
105.156,-0.233,3133
105.160,-0.787,3133
105.164,-1.353,3133
105.168,-1.823,3133
105.172,-2.112,3133
105.176,-2.243,3133
105.180,-2.175,3121
105.184,-1.923,3121
105.188,-1.522,3121
105.192,-1.022,3121
105.196,-0.492,3121
105.200,0.715,3121
105.204,1.100,3121
105.208,1.417,3121
105.212,1.538,3121
105.216,1.468,3128
105.220,1.192,3128
105.224,0.792,3128
105.228,0.297,3128
105.232,-0.242,3128
105.236,-0.812,3128
105.240,-1.365,3128
105.244,-1.823,3128
105.248,-2.123,3128
105.252,-2.223,3128
105.256,-2.170,3135
105.260,-1.895,3135
105.264,-1.502,3135
105.268,-1.008,3135
105.272,-0.470,3135
105.276,0.087,3135
105.280,1.155,3135
105.284,1.390,3135
105.288,1.515,3135
105.292,1.455,3127
105.296,1.192,3127
105.300,0.787,3127
105.304,0.297,3127
105.308,-0.228,3127
105.312,-0.785,3127
105.316,-1.353,3127
105.320,-1.817,3127
105.324,-2.112,3127
105.328,-2.217,3127
105.332,-2.160,3141
105.336,-1.897,3141
105.340,-1.500,3141
105.344,-1.002,3141
105.348,-0.463,3141
105.352,0.098,3141
105.356,0.637,3141
105.360,1.462,3141
105.364,1.548,3141
105.368,1.488,3143
105.372,1.218,3143
105.376,0.818,3143
105.380,0.310,3143
105.384,-0.220,3143
105.388,-0.787,3143
105.392,-1.365,3143
105.396,-1.827,3143
105.400,-2.130,3143
105.404,-2.248,3143
105.408,-2.180,3132
105.412,-1.927,3132
105.416,-1.522,3132
105.420,-1.015,3132
105.424,-0.487,3132
105.428,0.090,3132
105.432,0.632,3132
105.436,1.100,3132
105.440,1.532,3132
105.444,1.472,3133
105.448,1.208,3133
105.452,0.812,3133
105.456,0.310,3133
105.460,-0.207,3133
105.464,-0.772,3133
105.468,-1.333,3133
105.472,-1.800,3133
105.476,-2.092,3133
105.480,-2.212,3133
105.484,-2.147,3113
105.488,-1.903,3113
105.492,-1.512,3113
105.496,-1.022,3113
105.500,-0.507,3113
105.504,0.077,3113
105.508,0.613,3113
105.512,1.073,3113
105.516,1.377,3113
105.520,1.413,3131
105.524,0.752,3131
105.528,0.273,3131
105.532,-0.250,3131
105.536,-0.820,3131
105.540,-1.370,3131
105.544,-1.845,3131
105.548,-2.135,3131
105.552,-2.248,3131
105.556,-2.178,3098
105.560,-1.938,3098
105.564,-1.528,3098
105.568,-1.028,3098
105.572,-0.500,3098
105.576,0.065,3098
105.580,0.610,3098
105.584,1.077,3098
105.588,1.387,3098
105.592,1.510,3098
105.596,1.455,3123
105.600,0.698,3123
105.604,0.273,3123
105.608,-0.263,3123
105.612,-0.828,3123
105.616,-1.390,3123
105.620,-1.857,3123
105.624,-2.150,3123
105.628,-2.265,3123
105.632,-2.192,3126
105.636,-1.938,3126
105.640,-1.538,3126
105.644,-1.032,3126
105.648,-0.507,3126
105.652,0.062,3126
105.656,0.618,3126
105.660,1.077,3126
105.664,1.390,3126
105.668,1.512,3126
105.672,1.433,3125
105.676,1.170,3125
105.680,0.175,3125
105.684,-0.273,3125
105.688,-0.843,3125
105.692,-1.403,3125
105.696,-1.857,3125
105.700,-2.150,3125
105.704,-2.270,3125
105.708,-2.208,3125
105.712,-1.965,3118
105.716,-1.548,3118
105.720,-1.052,3118
105.724,-0.525,3118
105.728,0.043,3118
105.732,0.598,3118
105.736,1.062,3118
105.740,1.383,3118
105.744,1.508,3118
105.748,1.448,3118
105.752,1.188,3090
105.756,0.772,3090
105.760,-0.352,3090
105.764,-0.828,3090
105.768,-1.377,3090
105.772,-1.843,3090
105.776,-2.130,3090
105.780,-2.243,3090
105.784,-2.178,3090
105.788,-1.930,3123
105.792,-1.512,3123
105.796,-1.022,3123
105.800,-0.495,3123
105.804,0.062,3123
105.808,0.608,3123
105.812,1.075,3123
105.816,1.397,3123
105.820,1.535,3123
105.824,1.470,3123
105.828,1.220,3112
105.832,0.797,3112
105.836,0.307,3112
105.840,-0.890,3112
105.844,-1.353,3112
105.848,-1.830,3112
105.852,-2.138,3112
105.856,-2.257,3112
105.860,-2.192,3112
105.864,-1.930,3121
105.868,-1.542,3121
105.872,-1.060,3121
105.876,-0.535,3121
105.880,0.037,3121
105.884,0.580,3121
105.888,1.067,3121
105.892,1.370,3121
105.896,1.492,3121
105.900,1.435,3121
105.904,1.190,3107
105.908,0.777,3107
105.912,0.295,3107
105.916,-0.228,3107
105.920,-1.448,3107
105.924,-1.857,3107
105.928,-2.132,3107
105.932,-2.255,3107
105.936,-2.190,3107
105.940,-1.942,3096
105.944,-1.528,3096
105.948,-1.025,3096
105.952,-0.502,3096
105.956,0.060,3096
105.960,0.598,3096
105.964,1.067,3096
105.968,1.383,3096
105.972,1.498,3096
105.976,1.430,3096
105.980,1.173,3109
105.984,0.757,3109
105.988,0.273,3109
105.992,-0.383,3109
105.996,-0.825,3109
106.000,-1.903,3109
106.004,-2.147,3109
106.008,-2.265,3109
106.012,-2.205,3109
106.016,-1.962,3127
106.020,-1.542,3127
106.024,-1.032,3127
106.028,-0.502,3127
106.032,0.072,3127
106.036,0.620,3127
106.040,1.097,3127
106.044,1.397,3127
106.048,1.528,3127
106.052,1.465,3127
106.056,1.198,3112
106.060,0.792,3112
106.064,0.302,3112
106.068,-0.228,3112
106.072,-0.807,3112
106.076,-1.367,3112
106.080,-2.152,3112
106.084,-2.250,3112
106.088,-2.183,3112
106.092,-1.933,3126
106.096,-1.520,3126
106.100,-1.022,3126
106.104,-0.497,3126
106.108,0.070,3126
106.112,0.618,3126
106.116,1.087,3126
106.120,1.393,3126
106.124,1.518,3126
106.128,1.460,3126
106.132,1.208,3125
106.136,0.787,3125
106.140,0.302,3125
106.144,-0.223,3125
106.148,-0.777,3125
106.152,-1.343,3125
106.156,-1.802,3125
106.160,-2.217,3125
106.164,-2.160,3125
106.168,-1.923,3141
106.172,-1.512,3141
106.176,-1.028,3141
106.180,-0.507,3141
106.184,0.052,3141
106.188,0.583,3141
106.192,1.050,3141
106.196,1.367,3141
106.200,1.490,3141
106.204,1.427,3141
106.208,1.180,3123
106.212,0.780,3123
106.216,0.297,3123
106.220,-0.220,3123
106.224,-0.770,3123
106.228,-1.333,3123
106.232,-1.808,3123
106.236,-2.110,3123
106.240,-2.163,3123
106.244,-1.945,3130
106.248,-1.425,3130
106.252,-1.032,3130
106.256,-0.463,3130
106.260,0.052,3130
106.264,0.595,3130
106.268,1.065,3130
106.272,1.377,3130
106.276,1.502,3130
106.280,1.433,3130
106.284,1.183,3123
106.288,0.755,3123
106.292,0.268,3123
106.296,-0.258,3123
106.300,-0.887,3123
106.304,-1.292,3123
106.308,-1.802,3123
106.312,-2.060,3123
106.316,-2.210,3123
106.320,-1.863,3114
106.324,-0.993,3114
106.328,-0.522,3114
106.332,0.048,3114
106.336,0.588,3114
106.340,1.058,3114
106.344,1.377,3114
106.348,1.502,3114
106.352,1.452,3114
106.356,1.195,3116
106.360,0.777,3116
106.364,0.292,3116
106.368,-0.242,3116
106.372,-0.807,3116
106.376,-1.363,3116
106.380,-1.827,3116
106.384,-2.135,3116
106.388,-2.265,3116
106.392,-2.208,3116
106.396,-1.968,3129
106.400,-0.948,3129
106.404,-0.527,3129
106.408,0.043,3129
106.412,0.585,3129
106.416,1.058,3129
106.420,1.377,3129
106.424,1.502,3129
106.428,1.438,3129
106.432,1.188,3117
106.436,0.775,3117
106.440,0.297,3117
106.444,-0.228,3117
106.448,-0.802,3117
106.452,-1.347,3117
106.456,-1.820,3117
106.460,-2.123,3117
106.464,-2.248,3117
106.468,-2.188,3117
106.472,-1.952,3138
106.476,-1.552,3138
106.480,-0.448,3138
106.484,0.070,3138
106.488,0.585,3138
106.492,1.062,3138
106.496,1.387,3138
106.500,1.528,3138
106.504,1.470,3138
106.508,1.218,3129
106.512,0.787,3129
106.516,0.295,3129
106.520,-0.228,3129
106.524,-0.805,3129
106.528,-1.363,3129
106.532,-1.830,3129
106.536,-2.147,3129
106.540,-2.268,3129
106.544,-2.205,3129
106.548,-1.968,3132
106.552,-1.558,3132
106.556,-1.060,3132
106.560,0.138,3132
106.564,0.618,3132
106.568,1.070,3132
106.572,1.393,3132
106.576,1.535,3132
106.580,1.488,3132
106.584,1.228,3110
106.588,0.818,3110
106.592,0.310,3110
106.596,-0.212,3110
106.600,-0.780,3110
106.604,-1.343,3110
106.608,-1.812,3110
106.612,-2.123,3110
106.616,-2.257,3110
106.620,-2.192,3110
106.624,-1.968,3110
106.628,-1.570,3110
106.632,-1.070,3110
106.636,-0.545,3110
106.640,0.662,3110
106.644,1.058,3110
106.648,1.383,3110
106.652,1.518,3110
106.656,1.475,3110
106.660,1.222,3100
106.664,0.812,3100
106.668,0.312,3100
106.672,-0.207,3100
106.676,-0.772,3100
106.680,-1.333,3100
106.684,-1.808,3100
106.688,-2.115,3100
106.692,-2.248,3100
106.696,-2.183,3100
106.700,-1.942,3126
106.704,-1.538,3126
106.708,-1.050,3126
106.712,-0.525,3126
106.716,0.037,3126
106.720,1.103,3126
106.724,1.377,3126
106.728,1.498,3126
106.732,1.452,3126
106.736,1.198,3126
106.740,0.790,3113
106.744,0.287,3113
106.748,-0.228,3113
106.752,-0.802,3113
106.756,-1.347,3113
106.760,-1.823,3113
106.764,-2.132,3113
106.768,-2.263,3113
106.772,-2.205,3113
106.776,-1.965,3113
106.780,-1.567,3124
106.784,-1.048,3124
106.788,-0.527,3124
106.792,0.037,3124
106.796,0.578,3124
106.800,1.397,3124
106.804,1.502,3124
106.808,1.458,3124
106.812,1.208,3124
106.816,0.797,3104
106.820,0.297,3104
106.824,-0.223,3104
106.828,-0.775,3104
106.832,-1.337,3104
106.836,-1.802,3104
106.840,-2.105,3104
106.844,-2.228,3104
106.848,-2.178,3104
106.852,-1.938,3104
106.856,-1.538,3115
106.860,-1.030,3115
106.864,-0.502,3115
106.868,0.060,3115
106.872,0.608,3115
106.876,1.077,3115
106.880,1.532,3115
106.884,1.470,3115
106.888,1.208,3115
106.892,0.797,3095
106.896,0.297,3095
106.900,-0.225,3095
106.904,-0.787,3095
106.908,-1.350,3095
106.912,-1.830,3095
106.916,-2.143,3095
106.920,-2.270,3095
106.924,-2.215,3095
106.928,-1.978,3095
106.932,-1.577,3100
106.936,-1.073,3100
106.940,-0.552,3100
106.944,-0.010,3100
106.948,0.550,3100
106.952,1.025,3100
106.956,1.350,3100
106.960,1.393,3100
106.964,1.177,3100
106.968,0.777,3117
106.972,0.278,3117
106.976,-0.240,3117
106.980,-0.785,3117
106.984,-1.353,3117
106.988,-1.823,3117
106.992,-2.140,3117
106.996,-2.265,3117
107.000,-2.217,3117
107.004,-1.980,3117
107.008,-1.603,3107
107.012,-1.083,3107
107.016,-0.560,3107
107.020,0.015,3107
107.024,0.552,3107
107.028,1.032,3107
107.032,1.357,3107
107.036,1.495,3107
107.040,1.133,3107
107.044,0.782,3121
107.048,0.287,3121
107.052,-0.588,3121
107.056,-1.413,3121
107.060,-1.843,3121
107.064,-2.152,3121
107.068,-2.292,3121
107.072,-2.245,3121
107.076,-1.995,3121
107.080,-1.607,3112
107.084,-1.090,3112
107.088,-0.562,3112
107.092,-0.015,3112
107.096,0.547,3112
107.100,1.022,3112
107.104,1.343,3112
107.108,1.472,3112
107.112,1.423,3112
107.116,1.173,3112
107.120,0.203,3102
107.124,-0.812,3102
107.128,-1.353,3102
107.132,-1.823,3102
107.136,-2.127,3102
107.140,-2.255,3102
107.144,-2.208,3102
107.148,-1.975,3102
107.152,-1.577,3129
107.156,-1.067,3129
107.160,-0.542,3129
107.164,0.013,3129
107.168,0.568,3129
107.172,1.022,3129
107.176,1.347,3129
107.180,1.472,3129
107.184,1.417,3129
107.188,1.173,3129
107.192,0.777,3121
107.196,0.278,3121
107.200,-0.902,3121
107.204,-1.367,3121
107.208,-1.843,3121
107.212,-2.145,3121
107.216,-2.272,3121
107.220,-2.212,3121
107.224,-1.982,3121
107.228,-1.587,3149
107.232,-1.070,3149
107.236,-0.550,3149
107.240,0.020,3149
107.244,0.570,3149
107.248,1.052,3149
107.252,1.377,3149
107.256,1.508,3149
107.260,1.462,3149
107.264,1.212,3149
107.268,0.815,3141
107.272,0.300,3141
107.276,-0.217,3141
107.280,-1.425,3141
107.284,-1.847,3141
107.288,-2.178,3141
107.292,-2.270,3141
107.296,-2.220,3141
107.300,-1.992,3141
107.304,-1.610,3129
107.308,-1.090,3129
107.312,-0.562,3129
107.316,-0.010,3129
107.320,0.552,3129
107.324,1.035,3129
107.328,1.367,3129
107.332,1.508,3129
107.336,1.462,3129
107.340,1.210,3129
107.344,0.825,3128
107.348,0.318,3128
107.352,-0.207,3128
107.356,-0.752,3128
107.360,-1.843,3128
107.364,-2.090,3128
107.368,-2.212,3128
107.372,-2.170,3128
107.376,-1.938,3128
107.380,-1.550,3104
107.384,-1.055,3104
107.388,-0.537,3104
107.392,0.018,3104
107.396,0.557,3104
107.400,1.030,3104
107.404,1.353,3104
107.408,1.492,3104
107.412,1.433,3104
107.416,1.173,3104
107.420,0.790,3139
107.424,0.292,3139
107.428,-0.228,3139
107.432,-0.782,3139
107.436,-1.340,3139
107.440,-2.160,3139
107.444,-2.243,3139
107.448,-2.190,3139
107.452,-1.960,3139
107.456,-1.562,3121
107.460,-1.062,3121
107.464,-0.550,3121
107.468,-0.007,3121
107.472,0.547,3121
107.476,1.022,3121
107.480,1.353,3121
107.484,1.495,3121
107.488,1.460,3121
107.492,1.212,3121
107.496,0.823,3136
107.500,0.312,3136
107.504,-0.203,3136
107.508,-0.752,3136
107.512,-1.312,3136
107.516,-1.788,3136
107.520,-2.248,3136
107.524,-2.195,3136
107.528,-1.968,3136
107.532,-1.577,3148
107.536,-1.073,3148
107.540,-0.552,3148
107.544,-0.007,3148
107.548,0.552,3148
107.552,1.038,3148
107.556,1.355,3148
107.560,1.495,3148
107.564,1.452,3148
107.568,1.208,3148
107.572,0.820,3118
107.576,0.307,3118
107.580,-0.207,3118
107.584,-0.772,3118
107.588,-1.333,3118
107.592,-1.817,3118
107.596,-2.135,3118
107.600,-2.192,3118
107.604,-1.988,3118
107.608,-1.613,3126
107.612,-1.100,3126
107.616,-0.583,3126
107.620,-0.022,3126
107.624,0.532,3126
107.628,1.018,3126
107.632,1.343,3126
107.636,1.488,3126
107.640,1.450,3126
107.644,1.210,3126
107.648,0.818,3125
107.652,0.302,3125
107.656,-0.212,3125
107.660,-0.767,3125
107.664,-1.333,3125
107.668,-1.808,3125
107.672,-2.123,3125
107.676,-2.255,3125
107.680,-1.887,3125
107.684,-1.548,3116
107.688,-1.070,3116
107.692,-0.547,3116
107.696,0.015,3116
107.700,0.568,3116
107.704,1.048,3116
107.708,1.373,3116
107.712,1.512,3116
107.716,1.472,3116
107.720,1.230,3116
107.724,0.848,3134
107.728,0.318,3134
107.732,-0.205,3134
107.736,-0.767,3134
107.740,-1.337,3134
107.744,-1.823,3134
107.748,-2.143,3134
107.752,-2.288,3134
107.756,-2.228,3134
107.760,-1.532,3120
107.764,-0.573,3120
107.768,-0.020,3120
107.772,0.547,3120
107.776,1.022,3120
107.780,1.357,3120
107.784,1.508,3120
107.788,1.468,3120
107.792,1.222,3120
107.796,0.833,3120
107.800,0.280,3123
107.804,-0.203,3123
107.808,-0.745,3123
107.812,-1.308,3123
107.816,-1.788,3123
